id,uri,prefLabel,definition
SDN:L22::TOOL1131,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1131/,Metrohm 702 SM Titrino potentiometric titrator,"A potentiometric titrator designed for monotonic, set endpoint and manual determination of solution concentrations. The titrator can be used in applications such as aqueous and non-aqueous, redox, precipitation and complexometric titrations. The operation modes include Monotonic Equivalence-point Titration (MET), Set Endpoint Titration (SET), Measurement (MEAS) and pH Calibration (CAL), all of which link various commands and methods to a titration procedure. The instrument consists of an exchange unit with a small two-line display and a remote control; it can be controlled remotely from a computer, and connected to a balance and printer. The instrument can be used with either a magnetic stirrer, rod stirrer or Ti stand. The titrator measures pH in the range -20 to 20 (resolution 0.02), voltage in the range -2000 mV to 2000 mV (resolution 2 mV), current in the range -200 uA to 200 uA and temperature in the range -150 degC to 450 degC (resolution < 0.2 degC in the range of 0 degC to 100 degC). It has two high impedance measuring inputs for pH, redox and ISE electrodes."
SDN:L22::TOOL0568,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0568/,Metrohm 848 Titrino Plus Titrator,"A titrator used for dynamic and monotonic titrations. The instrument consists of an exchange unit, a magnetic or propellor stirrer, and a large, live display. It measures pH in the range -13 to 20 (resolution 0.001), voltage in the range -1200 to 1200 mV (resolution 0.1 mV), and current in the range -120 to 120 uA (resolution 1 uA). Teperature is measured by either Pt1000 (range -150 to 250 degC, resolution 0.1 degC, accuracy +/- 0.2 degC), or NTC (range -5 to 250 degC, resolution 0.1 degC, accuracy +/- 0.6 degC)."
SDN:L22::TOOL0967,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0967/,Metrohm 916 Ti Touch compact potentiometric titrator,"A potentiometric titrator for dynamic, monotonic, set endpoint and manual titrations. The instrument consists of an integrated buret, rod or magnetic stirrer. The Metrohm 916 is often coupled with an automated dosing drive and dosing unit (e.g. Metrohm Dosino or similar) and features a dosing system with a live touch control display. Temperature is measured by either a Pt1000 or NTC."
SDN:L22::TOOL1148,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1148/,"TitraLab TIM90, ABU91/ABU93 automated titration system","A modular, automated titration system for the laboratory. This includes a TIM90 titration manager, which can manage up to 3 burettes and store 40 methods; and either an ABU 91 Autoburette (one burette), or an ABU 93 Triburette (three burettes), both with 1 ml, 5 ml, 10 ml and 25 ml selectable quantities."
SDN:L22::TOOL0630,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0630/,SIS Dissolved Oxygen Analyser,"A PC-controlled instrument for determining dissolved oxygen using the Winkler (1888) titration method. The system consists of a transportable box containing a motor burette, an alternating light photometer and a stand with stirrer for the sample flask. The titration endpoint is determined by eye. The photometer is connected to a PC by an interface cable via an RS 232 serial link."
SDN:L22::TOOL1864,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1864/,Metrohm 905 Titrando potentiometric titrator,"A modular potentiometric titrator for dynamic, monotonic, and set endpoint titrations. The device includes magnetic stirrers, rod stirrers, and a titration stand. It can be connected to various dosing units which include a buret and are attached to the reagent. Operation is carried out by means of a touch-sensitive display or with high-performance PC software. Temperature is measured by a Pt1000 or NTC. Ranges of the outputs are -13 to 20 pH, -1200 to 1200 mV, and -150 to 250 deg. C (Pt1000) or -5 ro 250 deg. C (NTC). Resolutions of the outputs are 0.001 for pH, 0.1 for mV, 0.1 deg. C for temperature. The measuring interval is of 100 ms. Works in conditions from 5 to 45 deg. C and at a maximum of 80 % relative humidity."
SDN:L22::TOOL1145,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1145/,Plymouth Marine Laboratory automated Winkler titration system,"A custom-made titration system with photometric end-point detection designed by Dr Carol Robinson, Plymouth Marine Laboratory. Measures dissolved oxygen via winkler titration method Measures dissolved oxygen via winkler titration method. Key features include a metrohm Dosimat 765 burette and photometer. Precision: 0.1 umol/kg."
SDN:L22::TOOL1968,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1968/,Metrohm 721 Titrino Titrator,"A potentiometric titrator designed for monotonic, set endpoint and manual determination of solution concentrations. The titrator can be used in applications such as aqueous and non-aqueous, redox, precipitation and complexometric titrations. The operation modes include Dynamic Equivalence point Titration (DET), Monotonic Equivalence-point Titration (MET), and Set Endpoint Titration (SET), Measurement (MEAS) and pH Calibration (CAL), all of which link various commands and methods to a titration procedure. The instrument consists of an exchange unit with a small two-line display and a remote control; it can be controlled remotely from a computer, and connected to a balance and printer. The instrument can be used with either a magnetic stirrer, rod stirrer or Ti stand."
SDN:L22::TOOL1743,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1743/,Leica Microsystems DM2500 Epifluorescence microscope,"The Leica DM2500 is an optical microscope equipped with a 100-Watt halogen illumination. The microscope is certified for in-vitro-diagnostics (IVD). The illumination renders a realistic impression of the colours of the sample, so that users in clinical applications, such as HE specimen staining, can assess the colours of their samples accurately. The DM2500 LED model is also available with ultra-bright LED illumination which is ideal for highly light-absorbent specimens and DIC."
SDN:L22::TOOL0656,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0656/,Bartington Magnetic Susceptibility MS2E point sensor,"A portable, 2 kHz, MS2 magnetic susceptability point meter used to analyse the flat surface of split drill or soft sediment cores at high spatial resolution. The MS2E has a sensing area mounted on a ceramic tube which allows the sensor to be placed directly on the flat surface of a split core. The area of response from the probe is 3.8 mm x 10.5 mm (at 50% maximum response) allowing for high spatial resolution measurements along the core surface. The sensor operates by generating a low intensity (approx. 80 A/m RMS), non-saturating, alternating current magnetic field. The MS2 family of sensors have a volume specific maximum resolution of 2 x 10^-6 SI (2 x 10^-7 CGS)."
SDN:L22::TOOL1762,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1762/,Skipper Electronics ESN200 echosounder,"A dual channel, multi-frequency echosounder designed for navigation purposes. The ESN200 has seven selectable frequencies (24, 30, 33, 38, 50, 100, and 200 kHz) and two selectable depth ranges (0 - 5 and 0 - 5000 metres). The instrument comprises a colour display unit, a transceiver unit and the sensor. The accuracy and resolution are +/- 0.1 metres in water depths of 1 - 10 metres, +/- 1% and +/- 0.1 metres respectively in water depths of 10 - 100 metres, and +/- 1% and +/- 1 metre (resolution display) or 0.1 metre (NMEA output) respectively in water depths of 100 - 5000 metres."
SDN:L22::TOOL0114,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0114/,WET Labs {Sea-Bird WETLabs} ac-3 absorption and attenuation meter,"Spectral transmittance and spectral absorption sensor measuring over three wavelengths (650, 676 and 715 nm). Available in 25 cm and also 10 cm pathlengths."
SDN:L22::TOOL0171,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0171/,Aanderaa Doppler current sensor 4100,"A 2 MHz vector averaging sensor for measuring current speed and direction. It can be deployed to a depth of 300 m, with a velocity range of 0-300 cm/s and a velocity accuracy of 0.15 cm/s. It has a directional accuracy of 5° for 0-15° tilt and 7.5° for 15-35° tilt. 4100R model also available with adjustable ping rate."
SDN:L22::TOOL1521,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1521/,Trimble ABX-Two gyrocompass,"Measures heading, roll and pitch, together with 3D position solutions up to cm-level accuracy. It can also provide drift-free, absolute attitude solution. This sensor is ideal for a wide variety of marine, air and terrestrial applications. The GNSS agnostic engine is driven by Z-Blade technology that allows the module not to rely on GPS to obtain positioning by using a single GNSS system, or any combination of them. The GNSS engine uses embedded L-band hardware for over-the-air satellite corrections to achieve cm/dm level accuracy. Global inland availability of RTX corrections allows the unit to not need a dedicated base station to deliver cm-level positioning. The ABX -Two uses a RTK engine to deliver cm-level accuracy for systems that use corrections from a RTK network or a local base, and achieves relative positioning by using RTK against a moving base. 3rd-party network corrections capabilities such as MAC, FKP, and VRS are included. When more than one RTK correcting data are available, the device utilizes the Trimble Hot Standby RTK algorithm. This allows it to use the sets of data simultaneously for positioning. Supports two modules that could be used for Precise Platform Position (P3). This option uses data from three antennas for full GNSS attitude. 240 channels. 2 MSS L-Band Tracking Channels. Precise Platform Positioning (P3). Dual Core Engine with Z-Blade Technology. Precise Point Positioning using Trimble RTX. Web User-Interface. Operating Temperature: -30 degrees Celsius to 60 degrees Celsius."
SDN:L22::TOOL0989,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0989/,Half-metre ring net,Plankton net described as 0.5-m ring net; designed with single circular (ring) mouth piece with measurements: mouth diameter (metre)=0.5; with opening area (square metre)=0.2; with total filtering net length (metre)=not specified; with filtering net shape conical; with additional features: can be used for qualitative sampling or the capture of live animals or quantitative sampling if used with flowmeter; with mesh size (millimetre)=0.2 to 0.5 but may vary; and equipped with NO closing mechanism.
SDN:L22::TOOL1059,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1059/,VEGETATION,"VEGETATION is a 4-channel optical imager operating in the visible, near-infrared and shortwave-infrared spectral bands. It measures the spectral signature of chlorophyll, and also detects soil moisture and vegetation for the characterization and correction of atmospheric effects on reflectance. This information is used for measurements of vegetation canopies, either for scientific studies involving both regional and global scale experiments (for example development of models of biosphere dynamics interacting with climate models), or for monitoring crops, pastures and forests. The instrument collects radiation reflected by the earth's surface to convert it into usable electrical signals. Silicon linear arrays are used for spectral band B0 (Blue), B2 (Red) and B3 (Near-Infrared), while InGaAs linear array is used for the Short Wave Infrared spectral band. Each array features 1728 individual CCD detectors. The output voltage signals are fed to a multiplexer (beforehand SWIR voltages are adjusted for dark current values), then to a single analogue to digital converter (ADC). All sensors are processed by a single high precision 11 bit ADC, thus completely by-passing the problem of electronic interband calibration. VEGETATION operates in the following spectrums: blue (0.43-0.47 micrometres), red (0.61-0.68 micrometres), near-infrared (0.78-0.89 micrometres) and shortwave-infrared (1.58-1.75 micrometres). It has aground swath of 2200 km and a spatial resolution of 1.15 to 1.7 km. Flown on Spot-4, Spot-5. https://vegetation.cnes.fr/en/VEGETATION/index.htm"
SDN:L22::TOOL1097,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1097/,Vaisala HMT363 humidity and temperature transmitter,"The Vaisala HMT363 is a humidity and temperature transmitter. This sensor is based on a probe containing a patented (HUMICAP) capacitive thin polymer film humidity sensor and a PT100 platinum resistance thermometer. HMT363 model was designed for duct mounting and confined spaces to measure data in hazardous areas. It has a probe length of 98.5 mm and probe diameter of 12 mm. With a teflon cable it measures temperatures from -40 to 120 degC, and with a rubber cable it measures temperatures from -40 to 80 degC."
SDN:L22::TOOL0748,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0748/,Teledyne RDI Workhorse Mariner 1200 kHz ADCP,"The workhorse mariner WM-1200 provides short-range current profiling (typical range 12 m, or 19 m in long-range mode). This model operates at a 1200 kHz frequency providing precision bottom-track reference for direct vessel speed measurement."
SDN:L22::TOOL0767,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0767/,Northstar 952X GPS receiver,"The Northstar 952X combines GPS navigation with Differential GPS capability, high definition display, loran compatibility, built-in tide data up to year 2010, and other navigation features. The 12 parallel dual channel updates once every second with a 3m accuracy. This instrument has been discontinued."
SDN:L22::TOOL0786,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0786/,McLane PARFLUX Mark78HW-13 Sediment Traps,A sediment trap designed for mid-water mooring deployment (maximum depth 6500m) with a conical collector passing settled particles into one of a set of bottles mounted in a carousel. The bottles are changed after a user-selected period of time.  An optional wet sample particle divider may be fitted to divide wet specimens into 5-10 equal parts. Compass/tilt and pressure sensors may also be fitted. This model carries 13 wide bottles (250 or 500 ml) and is 1.64m tall and 0.91m diameter.
SDN:L22::TOOL2122,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2122/,Sea-Bird SBE 11plus V2 deck unit,"A rack-mountable deck unit for use with the Sea-Bird SBE 9plus CTD unit for real-time data acquisition and recording. It supercedes the V1 model which was discontinued in 1997. It supplies DC power to the CTD, decodes the serial data stream, and passes the data to a computer (in IEEE-488 or RS-232 format). The deck unit's back-panel switch permits continuous operation from 120 or 240 VAC 50/60 Hz input power. The front panel provides numeric display of frequency and voltage via a thumbwheel switch and 8digit LED readout. Other features include a 300 baud modem interface which provides power and real-time control for a water sampler (SBE 32 Carousel, or G.O. 1015 or 1016 Rosette) or remote serial output device. The modem permits water sampler control through the 11plus deck unit or via Seasave software. Also features an NMEA Interface that merges position data with the CTD data, and an A/D converter for a surface PAR light sensor. Operating temperature from +5 to +40 degC, altitude up to 2000 m."
SDN:L22::TOOL0507,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0507/,Garrett Screen surface sampler,A hand-held Monel (nickel-copper alloy) mesh screen in a rigid frame designed to sample the surface film in oceanic waters. The screen is placed horizontally through the water surface then withdrawn from the water (still held horizontally) and drained into a sample bottle. It is used to sample chemical and biological species in the surface film. The Garrett Screen was developed in the 1960s by William Garrett of the US Naval Research Laboratory.
SDN:L22::TOOL0583,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0583/,NBA DNC-3 direct reading current meter,A direct-reading instrument measuring current speed with an impeller directly coupled to an optical sensor and current direction with a precision double-mounted compass. Accuracy quoted as +/- 0.05 m/s for speed and +/- 10 degrees for direction. Instrument providied continuous readings of instantaneous speed and direction to either analogue/digital gauges or an independent data logger. Manufacturer went into liquidation in November 2012.
SDN:L22::NETT0138,http://vocab.nerc.ac.uk/collection/L22/current/NETT0138/,Plankton purse seine  - Murphy and Clutter (1972),A miniature purse seine 3048 cm long x 640 cm tall with netting of 0.333 mm nylon mesh [Wiebe and Benfield 2003 Plate 12 C].
SDN:L22::TOOL1914,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1914/,Qiagen TissueLyser II Tissue processor,"A tissue processor designed to disrupt biological samples through high-speed shaking in plastic tubes with stainless steel, tungsten carbide, or glass beads. It is used for high-throughput disruption of human, animal, and plant tissues, bacteria, and yeast to access biological information for genomics, transcriptomics, and proteomics applications. It automates purification of DNA, RNA, and protein from 1-96 samples. Disruption and homogenisation are achieved through the beating and grinding effect of beads on the sample material as they are shaken together in the grinding vessels. Using the appropriate adapter set, up to 48 or 192 samples can be processed at the same time. Alternatively, a grinding jar set can be used to process large samples. A range of beads, bead dispensers, and collection microtubes and caps are also available. It is easily programmed to provide variable speeds from 3 to 30 Hz (180-1800 oscillations per minute) and run times from 10 seconds to 99 minutes."
SDN:L22::NETT0176,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,Bongo net,"A generic term for a plankton net designed with double circular (ring, hoop or drum) mouth pieces; with further specifications either unknown or described elsewhere in the supporting metadata."
SDN:L22::TOOL1933,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1933/,Insite Pacific Pegasus camera,"A high-resolution charge-coupled device (CCD) colour zoom video camera. The Pegasus has an 18 x optical zoom lens and 12 x digital zoom with auto focus capability. The camera is supplied in a titanium housing, depth rated to 4500 metres. The camera has applications in remotely operated vehicles (ROV) as a main colour zoom camera, underwater security and surveillance, or environmental and archaeological surveys. The camera features a 4.1 - 73.8 mm wide angle or telephoto lens, with 66 or 5.37deg (diagonal), 55 or 4.4deg (horizontal), and 43 or 3.3deg (vertical) angles of view respectively."
SDN:L22::NETT0195,http://vocab.nerc.ac.uk/collection/L22/current/NETT0195/,Unspecified epifaunal trawl,"A small trawl net designed to sample species living on or near the seabed whilst being towed over the seafloor. Its mouth or opening has dimensions of 30 x 18 cm, and the total length of the net is 37 cm. The net has a mesh size of 1 mm."
SDN:L22::TOOL1952,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1952/,SubC Imaging 1Cam Mk6 camera series,"A camera series comprising three options distinguished by the live video standards - the 1Cam-SD (standard definition) version featuring a colour optical zoom, 4K, HD and digital stills camera, allowing standard definition composite live video, the 1Cam-HDC version featuring a main high-definition colour optical zoom camera, designed for systems equipped with a HD-SDI (serial digital interface) multiplexer allowing HD over coax live video, and the 1Cam-UHDF (ultra-high definition) version featuring a main 4K and high-definition colour optical zoom camera, designed for systems equipped with a spare fibre optic or coarse wavelength division multiplexing (CWDM) channel allowing HD and 4K live video. All cameras have a back-illuminated Sony Exmor R complementary metal-oxide semiconductor (CMOS) sensor, with a lens aperture of F2.0 - 3.8, a lens focal length of 26.8 - 539, a focus range of 0.1 m, and Zeiss T 20 x optical zoom. All cameras also feature liquid optics for 1:1 advanced water-corrected optics, 16.6-megapixel stills, a field of view of 78 (diagonal), 72 (horizontal) and 48 (vertical) degrees, a depth rating of 6000 metres, and an in-water operating temperature of -10 to 30degC. The 1Cam Mk6 has applications in underwater systems for the oil and gas, marine research and cinematic industries."
SDN:L22::TOOL0304,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0304/,IXSEA Photonic Inertial Navigation System,"PHINS, or PHotonic Inertial Navigation System (INS) that outputs position, heading, pitch, roll, heave, depth and velocity. The PHINS uses a high accuracy inertial measurement unit and produces positional data with an accuracy ranging from metres to cm, depending on the specific instrumentation setup. INS drift performance is known to be inadequate without a velocity input from an ADCP."
SDN:L22::TOOL1971,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1971/,Sony Cybershot DSC-F707 digital still camera,"A handheld digital still camera, with a wide range of applications that require high quality images. Recordings can be output as JPEG, GIF, TIFF, or MPEG1. The camera comes with a specific lens and is a charge-coupled device (CCD) that uses super Hole-accumulation Diode Technology (HAD). It comes with an LCD screen and electrical viewfinder, and requires the use of batteries. The image sensor size is 2/3. Maximum still image size is 2560X1920 (resolution 5 MP) and video image size is 320X240 at 8.3 frames per second (FPS). The lens has a focal length of 9.7 - 48.5 mm. 5X optical zoom."
SDN:L22::TOOL1094,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1094/,MTECH Ceilometer 8200-CHS,The MTECH 8200-CHS is a compact ceilometer designed to measure cloud height information using the LIDAR principle for fixed and tactical installations. A laser pulse that is shaped and real-time digitised is emitted by a low power diode laser to measure cloud heights. The 8200-CHS has a 32 bit microprocessor and Field Programmable Gate Array (FPGA) performing advanced signal processing algorithms to detect multiple cloud bases and sky condition. The instrument operates effectively between temperatures of -40 and +60 degrees celsius. The MTECH 8200-CHS measures cloud height up 8200 m with an accuracy of less than -7.62 to +7.62 m (25 ft).
SDN:L22::TOOL1023,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1023/,Vaisala CL31 Ceilometer for Cloud Height Detection,"A fully automatic ceilometer for cloud base height and vertical visibility measurements for use in aviation and meteorological applications. The CL31 detects three cloud layers simultaneously using pulsed diode laser LIDAR (Light Detection and Ranging) technology. The CL31 beam can be directed either vertically or tilted. In the measurement unit, a tilt angle sensor automatically corrects the measured cloud distance reading to vertical cloud base height. The CL31 has a measurement range of 0 to 7.6 km and a reporting resolution of 5m."
SDN:L22::TOOL0380,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0380/,EnviroTech LLC NAS-3X Nutrient Analyser,"In-situ nutrient analyzer for high-frequency time-series determination of nutrient concentrations in marine and fresh waters. It uses a pump and valve system to acquire and react individual water samples, and versions are available for the measurement of nitrate, phosphate, silicate and ammonia. The NAS-3X replaces the NAS-2E, providing higher precision and resolution measurements. The standard depth rating is 100m, although a 250m version is also available and deeper versions may be built on request."
SDN:L22::TOOL1730,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1730/,Vaisala WXT530 weather transmitter series,"A series of weather transmitters measuring barometric air pressure, temperature, humidity, rainfall, wind speed and wind direction. The WXT530 series exceeds the IEC60945 maritime standard. Included in the series are the WXT531 (rainfall), WXT532 (wind speed and direction), WXT533 (rainfall, wind speed and direction), WXT534 (air pressure, temperature, humidity) WXT535 (air pressure, temperature, humidity, rainfall) and WXT536 (all parameters). Sensors included are the Vaisala WINDCAP ultrasonic wind sensor measuring horizontal wind speed accurate to the 3 percent at 10 m/s, and wind direction to an accuracy of 3 degrees. Barometric pressure, temperature, and humidity measurements are combined in the PTU module using capacitive measurement for each parameter. Rainfall parameters are determined using the Vaisala RAINCAP sensor, measuring to an accuracy of 5 percent."
SDN:L22::TOOL1268,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1268/,Sensoren Instrumente Systeme Digital Reversing Thermometer,"First generation of digital reversing thermometers manufactured by Sensoren Instrumente Systeme (SiS). These include instruments T401, T714 and T746 among others, which were attached to Niskin bottles of a CTD frame during some cruises from the 1990s."
SDN:L22::TOOL1287,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1287/,Unspecified {MBT} mechanical bathythermograph,"A term to describe a generic mechanical bathythermograph (MBT). A small torpedo-shaped device that records water temperature in relation to depth. MBTs traditionally use a liquid-in-metal thermometer (toluene and copper tube) to measure temperature and Bourdon tube sensor to measure pressure. Temperature readings are recorded by a mechanical stylus, which scratches a thin line on a coated glass slide. Depth is then calculated as a function of pressure. MBTs are lowered into the water by a winch and dropped free-falling to a specified depth before being retrieved. It is capable of measuring temperature to depths of 300 m."
SDN:L22::TOOL0938,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0938/,Teledyne RDI 600 kHz broadband ADCP,"A direct reading or self contained broadband acoustic doppler current profiler (ADCP) for near-real time applications or remote deployments. It uses 4 or 5 beams and has an operating frequency of 600 kHz. It has an accuracy of 0.2 % of measured velocity +/- 0.2 cm/s, a velocity range of +/- 10 m/s (horizontal) and a maximum profiling range of 60 m."
SDN:L22::TOOL0957,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0957/,RPS MetOcean CM 04 current meter,"An acoustic current meter designed for the study of high frequency current phenomena. It has 4 piezoelectric transducers positioned by an acoustic mirror, a fluxgate compass and temperature sensor. Sampling interval is selectable between 0.5 seconds and 10 minutes."
SDN:L22::TOOL0976,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0976/,Agilent 4890D gas chromatograph,"A laboratory gas chromatograph that separates and analyses compounds that do not degrade or decompose in the gas phase. The sample is dissolved in a solvent and vaporised in the instrument. A chemically inert gas, (e.g. helium or nitrogen) carries the vaporised analyte through a stationary phase which is coated inside the capillary column that is maintained at an elevated temperature. The analyte mixture separates on the stationary phase leading to chromatographic separation of the molecules. It is a version of the 5890 Series II GC configured specifically for either one-or two-channel use. It can be used with a range of inlets (split/splitless and packed with Septum Purge), columns, detectors and flow and pressure control components. Optional detectors include Flame Ionization Detector (FID), Electron Capture Detector (ECD) and Thermal Conductivity Detector (TCD)."
SDN:L22::TOOL0995,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0995/,British Antarctic Survey Towed Bongo Net,A British Antarctic Survey-built bongo net used to collect plankton samples while being towed behind the ship; collects samples from targeted water depths or strata.
SDN:L22::TOOL1065,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1065/,Advanced Microwave Scanning Radiometer-2,"A conical scanning, passive microwave radiometer designed for multiple purposes, including the determination of precipitation intensity at the surface, sea surface temperature, sea-ice cover, horizontal wind speed over the surface, and surface biomass. The antenna is at 55 degrees zenith angle, and operates by a conical scan mechanism, thus enabling the acquisition of both daytime and night-time data; its swath is 1450 kilometres, and it completes 40 scans per minute (10 kilometres per scan). The instrument's antenna is 2 metres in diameter, and receives 7 frequency bands over 14 channels in the range of 6.9 to 89 gigahertz (window channels only). The resolution changes with the frequency, and is consistent with the antenna's dimensions. Flown on GCOM-W1, GCOM-W2, GCOM-W3. http://www.wmo-sat.info/oscar/instruments/view/28"
SDN:L22::TOOL1084,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1084/,Infrared Atmospheric Sounding Interferometer,"A cross-nadir, hyperspectral infrared sounder, designed to measure temperature, humidity, ozone profile and total-column reactive trace gases and greenhouse gases in the troposphere and lower stratosphere. The observations retrieved by the IASI instrument are primarily used to support numerical weather prediction. Measurements are carried out by an infrared imager and a calibrated Fourier Transform Spectrometer for passive infrared remote-sensing. A Michelson interferometer with 8461 channels is used for the optical configuration of the sounder. The spectrometer operates in the (3.6 - 15.5) um spectral range, equivalent to (645 - 2760) cm^-1; the spectral resolution is 0.25 cm^-1. The imager operates in the (10.3 - 12.5) um spectral range. The swath width is approximately 2130 km. Cross-track scans consist of 30 steps of 48 km at sub-satellite point, whilst along-track scans cover one line of 48 km every 8 seconds. The horizontal resolution is 4 by 12 km near the centre of a (48 by 48) km^2 cell, whilst the vertical resolution in the lower troposphere is 1 km. Flown on Metop-A, Metop-B, Metop-C. http://www.wmo-sat.info/oscar/instruments/view/207"
SDN:L22::TOOL0735,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0735/,Navman Jupiter 32 GPS receiver module,"A miniature (17.0 x 15.0 mm, 2 g), 20-channel GPS receiver for use in marine buoys. The unit contains a SiRF GSC3 GPS chipset and is capable of Satellite Based Augmentation Systems (SBAS) corrections. Horizontal accuracy of the unit is 2.2 m (CEP), 5.5 m 2dRMS. PPS accuracy is typically better than 1micro second. The Jupiter 32 is the successor to the Jupiter 30. The product was replaced by the Jupiter 32 xLP. Navman Wireless OEM Solutions is now Telit Wireless Solutions."
SDN:L22::TOOL0754,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0754/,Kongsberg Seatex MRU 6 platform attitude sensor,"The Kongsberg Seatex MRU 6 measures pitch and roll to 0.03 degrees RMS at a 5 degree amplitude. In addition, the MRU 6 contains a three-axes servo vector fluxgate compass that provides magnetic heading data, with accuracy of 0.3 degrees (static heading), 1 degree (dynamic heading). This unit uses solid-state sensors with no moving parts and MRU electrical and mechanical construction"
SDN:L22::TOOL0773,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0773/,Teledyne Reson SeaBat 8101 multibeam echosounder,The Teledyne Reson SeaBat 8101 is a 240 kHz multibeam echosounder designed for use in water depths between 120 and 3000 m. The transducer array includes 101 beams (spaced at 1.5 degrees). The instrument has swath coverage of 150 degrees (upgradable to 210 degrees) and up to 600 m swath width
SDN:L22::TOOL0792,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0792/,Furuno Navigator GP150 and GP150D Global Positioning System receivers,"A 12 channel, all-in-view GPS receiver designed for the SOLAS ships according to the GPS performance standard IMO Res MSC. 112(73). The standard system is capable of WAAS augmentation. A second model is also capable of differential GPS (DGPS) corrections  (GP150D). The system feeds positioning information to AIS, Radar, VDR, VideoPlotter, Autopilot, Echo Sounder, and Sonar.  Accuracy - GPS: 10 m (95%), GPS: 5 m (95%), WAAS: 3 m (95%), limited coverageSOG: +/-0.2 kt (SOG < 10 kt), COG: +/-3 degrees (SOG 1-17 kt) or +/- 1 degrees (SOG > 17 kt)"
SDN:L22::TOOL0532,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0532/,Thermo Finnigan {Thermo Fisher Scientific} Flash EA 1112 elemental analyser,"A laboratory instrument used to determine total carbon, hydrogen, nitrogen, sulphur and oxygen in a sample. The sample is completely and instantaneously oxidised by flash combustion, which converts all organic and inorganic substances into combustion products. The resulting combustion gases pass through a reduction furnace and are swept into the chromatographic column by the helium carrier gas. The gases are separated in the column and detected by the thermal conductivity detector which gives an output signal proportional to the concentration of the individual components of the mixture. The instrument was originally manufactured by Thermo Finnigan, which was acquired by Thermo Electron and later Thermo Scientific (part of Thermo Fisher Scientific)."
SDN:L22::TOOL0551,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0551/,High Volume Air Sampler,"An atmospheric sampler that pumps air through a series of filters and traps to collect samples for off-line analysis of aerosol and gas-phase constituents. Air samples are drawn into a sheltered housing, and through one or more aerosol filters, which collect samples of particulate material. Successive aerosol filters may have smaller pore sizes to collect size fractionated aerosol samples. The air may then be drawn through one or more gas-phase filters or traps, such as reagent-soaked filter papers, reagent-filled impingers, or resin (polymer) traps. Flow meters between the filter set and the pump determine the volume of air sampled."
SDN:L22::NETT0106,http://vocab.nerc.ac.uk/collection/L22/current/NETT0106/,N70 - Kemp et al. (1929),"Cylinder-cone net structure. The cylinder is 70 cm diameter by 53 cm long with  0.64 cm mesh.  The cone has two sections: one 96.5 cm long with 15.74 threads per cm, and the other 134.6 cm long with 29.1 threads per cm."
